year,state_fips_code,asd_code,asd_desc,BARLEY,BEANS,CANOLA,CHICKPEAS,CORN,COTTON,FLAXSEED,LENTILS,MUSTARD,OATS,PEANUTS,PEAS,POTATOES,RICE,RYE,SAFFLOWER,SORGHUM,SOYBEANS,SUGARBEETS,SUNFLOWER,SWEET CORN,SWEET POTATOES,TOMATOES,WHEAT
1990,10,80,SOUTHERN,13500,NA,NA,NA,82000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142000,NA,NA,NA,NA,NA,32000
1990,12,10,NORTHWEST,NA,NA,NA,NA,54000,36450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61200,NA,NA,NA,NA,NA,52000
1990,12,30,NORTHEAST,NA,NA,NA,NA,26000,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13300,NA,NA,NA,NA,NA,8000
1990,12,50,CENTRAL,NA,NA,NA,NA,17000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4200,NA,NA,NA,NA,NA,5000
1990,12,80,SOUTHERN,NA,NA,NA,NA,8000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,NA,NA,NA,NA,NA,NA
1990,13,10,NORTHWEST,NA,NA,NA,NA,16000,6400,NA,NA,NA,700,NA,NA,NA,NA,1900,NA,3500,40000,NA,NA,NA,NA,NA,18000
1990,13,20,NORTH CENTRAL,NA,NA,NA,NA,11000,1000,NA,NA,NA,800,NA,NA,NA,NA,3700,NA,2800,7000,NA,NA,NA,NA,NA,11000
1990,13,30,NORTHEAST,NA,NA,NA,NA,5000,2600,NA,NA,NA,3500,NA,NA,NA,NA,6500,NA,4000,13000,NA,NA,NA,NA,NA,25000
1990,13,40,WEST CENTRAL,NA,NA,NA,NA,19000,4500,NA,NA,NA,2800,NA,NA,NA,NA,18700,NA,6000,45000,NA,NA,NA,NA,NA,46000
1990,13,50,CENTRAL,NA,NA,NA,NA,57000,43000,NA,NA,NA,13600,NA,NA,NA,NA,46500,NA,10000,147000,NA,NA,NA,NA,NA,127000
1990,13,60,EAST CENTRAL,NA,NA,NA,NA,94000,38500,NA,NA,NA,8800,NA,NA,NA,NA,50300,NA,7000,226000,NA,NA,NA,NA,NA,113000
1990,13,70,SOUTHWEST,NA,NA,NA,NA,192000,98500,NA,NA,NA,21100,NA,NA,NA,NA,78600,NA,29000,135000,NA,NA,NA,NA,NA,157000
1990,13,80,SOUTH CENTRAL,NA,NA,NA,NA,182000,152500,NA,NA,NA,11000,NA,NA,NA,NA,78300,NA,15700,175000,NA,NA,NA,NA,NA,120000
1990,13,90,SOUTHEAST,NA,NA,NA,NA,84000,8000,NA,NA,NA,2700,NA,NA,NA,NA,15500,NA,2000,112000,NA,NA,NA,NA,NA,33000
1990,16,10,NORTH,138000,400,NA,NA,300,NA,NA,NA,NA,16000,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427000
1990,16,70,SOUTHWEST,39000,44700,NA,NA,55000,NA,NA,NA,NA,13000,NA,NA,20000,NA,NA,NA,NA,NA,66400,NA,NA,NA,NA,124000
1990,16,80,SOUTH CENTRAL,141000,134700,NA,NA,37500,NA,NA,NA,NA,14000,NA,NA,106500,NA,NA,NA,NA,NA,104200,NA,NA,NA,NA,254000
1990,16,90,EAST,472000,200,NA,NA,7200,NA,NA,NA,NA,17000,NA,NA,278100,NA,NA,NA,NA,NA,17400,NA,NA,NA,NA,615000
1990,17,10,NORTHWEST,NA,NA,NA,NA,1873000,NA,NA,NA,NA,181000,NA,NA,NA,NA,NA,NA,2500,697000,NA,NA,NA,NA,NA,68000
1990,17,20,NORTHEAST,NA,NA,NA,NA,1230000,NA,NA,NA,NA,82000,NA,NA,NA,NA,NA,NA,1700,775000,NA,NA,NA,NA,NA,76000
1990,17,30,WEST,NA,NA,NA,NA,1029000,NA,NA,NA,NA,58000,NA,NA,NA,NA,NA,NA,3500,837000,NA,NA,NA,NA,NA,195000
1990,17,40,CENTRAL,NA,NA,NA,NA,1476000,NA,NA,NA,NA,98000,NA,NA,NA,NA,NA,NA,2200,1285000,NA,NA,NA,NA,NA,104000
1990,17,50,EAST,NA,NA,NA,NA,1557000,NA,NA,NA,NA,104000,NA,NA,NA,NA,NA,NA,1100,1412000,NA,NA,NA,NA,NA,53000
1990,17,60,WEST SOUTHWEST,NA,NA,NA,NA,1258000,NA,NA,NA,NA,29500,NA,NA,NA,NA,NA,NA,30500,1312000,NA,NA,NA,NA,NA,408000
1990,17,70,EAST SOUTHEAST,NA,NA,NA,NA,1262000,NA,NA,NA,NA,41000,NA,NA,NA,NA,NA,NA,54500,1492000,NA,NA,NA,NA,NA,415000
1990,17,80,SOUTHWEST,NA,NA,NA,NA,432000,NA,NA,NA,NA,4000,NA,NA,NA,NA,NA,NA,59000,730000,NA,NA,NA,NA,NA,433000
1990,17,90,SOUTHEAST,NA,NA,NA,NA,483000,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA,NA,55000,660000,NA,NA,NA,NA,NA,298000
1990,18,10,NORTHWEST,NA,NA,NA,NA,926000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592000,NA,NA,NA,NA,NA,61000
1990,18,20,NORTH CENTRAL,NA,NA,NA,NA,745000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460000,NA,NA,NA,NA,NA,120500
1990,18,30,NORTHEAST,NA,NA,NA,NA,516000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492000,NA,NA,NA,NA,NA,200000
1990,18,40,WEST CENTRAL,NA,NA,NA,NA,707000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528000,NA,NA,NA,NA,NA,93000
1990,18,50,CENTRAL,NA,NA,NA,NA,1188000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947000,NA,NA,NA,NA,NA,147000
1990,18,60,EAST CENTRAL,NA,NA,NA,NA,426000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383000,NA,NA,NA,NA,NA,102000
1990,18,70,SOUTHWEST,NA,NA,NA,NA,660000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543000,NA,NA,NA,NA,NA,231500
1990,18,80,SOUTH CENTRAL,NA,NA,NA,NA,210000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115000,NA,NA,NA,NA,NA,56000
1990,18,90,SOUTHEAST,NA,NA,NA,NA,222000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140000,NA,NA,NA,NA,NA,39000
1990,19,10,NORTHWEST,NA,NA,NA,NA,1842000,NA,NA,NA,NA,188000,NA,NA,NA,NA,NA,NA,NA,1429000,NA,NA,NA,NA,NA,600
1990,19,20,NORTH CENTRAL,NA,NA,NA,NA,1719000,NA,NA,NA,NA,137000,NA,NA,NA,NA,NA,NA,NA,1222000,NA,NA,NA,NA,NA,300
1990,19,30,NORTHEAST,NA,NA,NA,NA,1547000,NA,NA,NA,NA,203000,NA,NA,NA,NA,NA,NA,NA,460000,NA,NA,NA,NA,NA,1400
1990,19,40,WEST CENTRAL,NA,NA,NA,NA,1877000,NA,NA,NA,NA,201000,NA,NA,NA,NA,NA,NA,NA,1257000,NA,NA,NA,NA,NA,4700
1990,19,50,CENTRAL,NA,NA,NA,NA,1856000,NA,NA,NA,NA,150000,NA,NA,NA,NA,NA,NA,NA,1280000,NA,NA,NA,NA,NA,2300
1990,19,60,EAST CENTRAL,NA,NA,NA,NA,1439000,NA,NA,NA,NA,157000,NA,NA,NA,NA,NA,NA,NA,621000,NA,NA,NA,NA,NA,9900
1990,19,70,SOUTHWEST,NA,NA,NA,NA,1024000,NA,NA,NA,NA,93000,NA,NA,NA,NA,NA,NA,NA,760000,NA,NA,NA,NA,NA,13900
1990,19,80,SOUTH CENTRAL,NA,NA,NA,NA,556000,NA,NA,NA,NA,89000,NA,NA,NA,NA,NA,NA,NA,387000,NA,NA,NA,NA,NA,8700
1990,19,90,SOUTHEAST,NA,NA,NA,NA,940000,NA,NA,NA,NA,82000,NA,NA,NA,NA,NA,NA,NA,584000,NA,NA,NA,NA,NA,38200
1990,20,10,NORTHWEST,2600,24600,NA,NA,205000,NA,NA,NA,NA,9000,NA,NA,NA,NA,1300,NA,200000,15000,NA,38900,NA,NA,NA,1350000
1990,20,20,WEST CENTRAL,5500,10800,NA,NA,106000,NA,NA,NA,NA,7500,NA,NA,NA,NA,1400,NA,200000,5000,NA,6400,NA,NA,NA,1400000
1990,20,30,SOUTHWEST,6000,3100,NA,NA,440000,NA,NA,NA,NA,8200,NA,NA,NA,NA,700,NA,525000,55000,NA,8900,NA,NA,NA,2050000
1990,20,40,NORTH CENTRAL,1500,NA,NA,NA,108000,NA,NA,NA,NA,25700,NA,NA,NA,NA,1700,NA,500000,150000,NA,6000,NA,NA,NA,1425000
1990,20,50,CENTRAL,3100,NA,NA,NA,72000,NA,NA,NA,NA,27500,NA,NA,NA,NA,5300,NA,390000,95000,NA,5300,NA,NA,NA,1825000
1990,20,60,SOUTH CENTRAL,4000,NA,NA,NA,216000,NA,NA,NA,NA,22900,NA,NA,NA,NA,21000,NA,430000,155000,NA,2700,NA,NA,NA,2700000
1990,20,70,NORTHEAST,400,NA,NA,NA,255000,NA,NA,NA,NA,22500,NA,NA,NA,NA,2100,NA,300000,435000,NA,2200,NA,NA,NA,400000
1990,20,80,EAST CENTRAL,800,NA,NA,NA,142000,NA,NA,NA,NA,18200,NA,NA,NA,NA,800,NA,280000,540000,NA,2500,NA,NA,NA,430000
1990,20,90,SOUTHEAST,1100,NA,NA,NA,56000,NA,NA,NA,NA,18500,NA,NA,NA,NA,700,NA,275000,550000,NA,2100,NA,NA,NA,820000
1990,20,98,"OTHER DISTRICTS, ALL COUNTIES",NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,21,10,PURCHASE,NA,NA,NA,NA,211500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,349000,NA,NA,NA,NA,NA,190000
1990,21,20,MIDWESTERN,14600,NA,NA,NA,592000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12700,675000,NA,NA,NA,NA,NA,256800
1990,21,30,CENTRAL,NA,NA,NA,NA,304000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156000,NA,NA,NA,NA,NA,136900
1990,21,40,NORTHERN,NA,NA,NA,NA,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16000,NA,NA,NA,NA,NA,17500
1990,21,50,BLUEGRASS,NA,NA,NA,NA,149500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000,NA,NA,NA,NA,NA,83600
1990,21,60,EASTERN OR MOUNTAIN,NA,NA,NA,NA,56000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,NA,NA,NA,NA,NA,15200
1990,21,98,"OTHER DISTRICTS, ALL COUNTIES",4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2300,NA,NA,NA,NA,NA,NA,NA
1990,22,10,NORTHWEST,NA,NA,NA,NA,5000,48500,NA,NA,NA,NA,NA,NA,NA,400,NA,NA,6000,32000,NA,NA,NA,NA,NA,45000
1990,22,20,NORTH CENTRAL,NA,NA,NA,NA,1500,40400,NA,NA,NA,NA,NA,NA,NA,7300,NA,NA,500,20000,NA,NA,NA,NA,NA,5300
1990,22,30,NORTHEAST,NA,NA,NA,NA,36000,584000,NA,NA,NA,NA,NA,NA,NA,97000,NA,NA,23000,485000,NA,NA,NA,NA,NA,113000
1990,22,40,WEST CENTRAL,NA,NA,NA,NA,2500,21400,NA,NA,NA,NA,NA,NA,NA,1900,NA,NA,4500,29000,NA,NA,NA,NA,NA,20000
1990,22,50,CENTRAL,NA,NA,NA,NA,120000,115700,NA,NA,NA,NA,NA,NA,NA,97000,NA,NA,86000,745000,NA,NA,NA,NA,NA,161000
1990,22,60,EAST CENTRAL,NA,NA,NA,NA,14000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,16000,NA,NA,NA,NA,NA,7500
1990,22,70,SOUTHWEST,NA,NA,NA,NA,9400,NA,NA,NA,NA,NA,NA,NA,NA,337000,NA,NA,13200,375000,NA,NA,NA,NA,NA,63000
1990,22,80,SOUTH CENTRAL,NA,NA,NA,NA,11000,NA,NA,NA,NA,NA,NA,NA,NA,14200,NA,NA,NA,85000,NA,NA,NA,NA,NA,22000
1990,22,90,SOUTHEAST,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,13000,NA,NA,NA,NA,NA,3200
1990,22,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA
1990,24,10,WESTERN,900,NA,NA,NA,12000,NA,NA,NA,NA,6600,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,600
1990,24,20,NORTH CENTRAL,24000,NA,NA,NA,237400,NA,NA,NA,NA,11100,NA,NA,NA,NA,NA,NA,NA,62000,NA,NA,NA,NA,NA,50000
1990,24,30,UPPER EASTERN SHORE,26300,NA,NA,NA,206000,NA,NA,NA,NA,2200,NA,NA,NA,NA,NA,NA,NA,216000,NA,NA,NA,NA,NA,94000
1990,24,80,SOUTHERN,2700,NA,NA,NA,30600,NA,NA,NA,NA,1600,NA,NA,NA,NA,NA,NA,NA,45000,NA,NA,NA,NA,NA,10400
1990,24,90,LOWER EASTERN SHORE,16100,NA,NA,NA,64000,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,181900,NA,NA,NA,NA,NA,45000
1990,26,10,UPPER PENINSULA,8500,3400,NA,NA,20000,NA,NA,NA,NA,15000,NA,NA,3900,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,1600
1990,26,20,NORTHWEST,800,3200,NA,NA,40000,NA,NA,NA,NA,8000,NA,NA,3300,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,6400
1990,26,30,NORTHEAST,4500,23000,NA,NA,35000,NA,NA,NA,NA,23000,NA,NA,5500,NA,NA,NA,NA,1300,300,NA,NA,NA,NA,10000
1990,26,40,WEST CENTRAL,400,400,NA,NA,59000,NA,NA,NA,NA,8000,NA,NA,200,NA,NA,NA,NA,3200,NA,NA,NA,NA,NA,12000
1990,26,50,CENTRAL,3400,136000,NA,NA,220000,NA,NA,NA,NA,27000,NA,NA,12500,NA,NA,NA,NA,113000,25200,NA,NA,NA,NA,80000
1990,26,60,EAST CENTRAL,20000,470000,NA,NA,470000,NA,NA,NA,NA,65000,NA,NA,12000,NA,NA,NA,NA,247000,127500,NA,NA,NA,NA,190000
1990,26,70,SOUTHWEST,1800,4000,NA,NA,356000,NA,NA,NA,NA,19000,NA,NA,2300,NA,NA,NA,NA,100000,NA,NA,NA,NA,NA,70000
1990,26,80,SOUTH CENTRAL,2800,44000,NA,NA,760000,NA,NA,NA,NA,51000,NA,NA,2000,NA,NA,NA,NA,380000,NA,NA,NA,NA,NA,240000
1990,26,90,SOUTHEAST,2800,16000,NA,NA,440000,NA,NA,NA,NA,34000,NA,NA,4300,NA,NA,NA,NA,305000,7000,NA,NA,NA,NA,160000
1990,27,10,NORTHWEST,677700,36800,NA,NA,148000,NA,14800,NA,NA,139400,NA,NA,43200,NA,8800,NA,NA,161500,242200,109500,NA,NA,NA,1923800
1990,27,20,NORTH CENTRAL,11400,9700,NA,NA,22000,NA,NA,NA,NA,21800,NA,NA,NA,NA,1800,NA,NA,1900,NA,2700,700,NA,NA,28700
1990,27,30,NORTHEAST,500,NA,NA,NA,500,NA,NA,NA,NA,1800,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,100
1990,27,40,WEST CENTRAL,137800,59000,NA,NA,1073000,NA,NA,NA,NA,202500,NA,NA,NA,NA,6700,NA,NA,1082600,78800,26900,2200,NA,NA,806700
1990,27,50,CENTRAL,16100,32000,NA,NA,1334900,NA,NA,NA,NA,325700,NA,28900,4900,NA,21600,NA,NA,689400,41100,NA,41500,NA,NA,110500
1990,27,60,EAST CENTRAL,1300,NA,NA,NA,202200,NA,NA,NA,NA,55100,NA,200,NA,NA,12700,NA,NA,65600,NA,NA,100,NA,NA,4300
1990,27,70,SOUTHWEST,1200,1000,NA,NA,1403700,NA,NA,NA,NA,100100,NA,5000,NA,NA,800,NA,NA,1185700,1700,NA,5500,NA,NA,51200
1990,27,80,SOUTH CENTRAL,600,1000,NA,NA,1532000,NA,NA,NA,NA,76300,NA,32100,3600,NA,1000,NA,NA,1127300,NA,NA,40200,NA,NA,26500
1990,27,90,SOUTHEAST,3400,500,NA,NA,983700,NA,NA,NA,NA,177300,NA,25300,NA,NA,1500,NA,NA,386000,NA,NA,49900,NA,NA,8200
1990,27,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,23500,NA,NA,NA,NA,NA,4200,900,NA,NA,NA,NA
1990,28,10,UPPER DELTA,NA,NA,NA,NA,7000,300000,NA,NA,NA,NA,NA,NA,NA,138400,NA,NA,23800,622000,NA,NA,NA,NA,NA,185500
1990,28,20,NORTH CENTRAL,NA,NA,NA,NA,28500,158400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9800,171500,NA,NA,NA,NA,NA,64000
1990,28,30,NORTHEAST,NA,NA,NA,NA,41300,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4600,164800,NA,NA,NA,NA,NA,39000
1990,28,40,LOWER DELTA,NA,NA,NA,NA,11000,491800,NA,NA,NA,NA,NA,NA,NA,109000,NA,NA,35000,606000,NA,NA,NA,NA,NA,160000
1990,28,50,CENTRAL,NA,NA,NA,NA,20000,162400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4800,80500,NA,NA,NA,NA,NA,17500
1990,28,60,EAST CENTRAL,NA,NA,NA,NA,33200,28000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6200,232500,NA,NA,NA,NA,NA,69500
1990,28,70,SOUTHWEST,NA,NA,NA,NA,21500,47200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,90200,NA,NA,NA,NA,NA,23500
1990,28,80,SOUTH CENTRAL,NA,NA,NA,NA,16500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100,25000,NA,NA,NA,NA,NA,15000
1990,28,90,SOUTHEAST AND COASTAL,NA,NA,NA,NA,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700,57500,NA,NA,NA,NA,NA,26000
1990,28,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,NA,7600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,29,10,NORTHWEST,NA,NA,NA,NA,615800,NA,NA,NA,NA,18000,NA,NA,NA,NA,NA,NA,27800,827200,NA,NA,NA,NA,NA,204100
1990,29,20,NORTH CENTRAL,NA,NA,NA,NA,244500,NA,NA,NA,NA,12900,NA,NA,NA,NA,NA,NA,25300,600900,NA,NA,NA,NA,NA,241300
1990,29,30,NORTHEAST,NA,NA,NA,NA,316800,NA,NA,NA,NA,13000,NA,NA,NA,NA,NA,NA,77000,610100,NA,NA,NA,NA,NA,345800
1990,29,40,WEST,NA,NA,NA,NA,171800,NA,NA,NA,NA,2700,NA,NA,NA,NA,NA,NA,68700,401800,NA,NA,NA,NA,NA,244200
1990,29,50,CENTRAL,NA,NA,NA,NA,235000,NA,NA,NA,NA,5000,NA,NA,NA,NA,NA,NA,41200,369300,NA,NA,NA,NA,NA,258700
1990,29,60,EAST,NA,NA,NA,NA,183000,NA,NA,NA,NA,2100,NA,NA,NA,NA,NA,NA,21100,218900,NA,NA,NA,NA,NA,197600
1990,29,70,SOUTHWEST,NA,NA,NA,NA,14500,NA,NA,NA,NA,4200,NA,NA,NA,NA,NA,NA,35300,133400,NA,NA,NA,NA,NA,157000
1990,29,80,SOUTH CENTRAL,NA,NA,NA,NA,15900,NA,NA,NA,NA,1300,NA,NA,NA,NA,NA,NA,14300,27500,NA,NA,NA,NA,NA,18000
1990,29,90,SOUTHEAST,NA,NA,NA,NA,302700,248000,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,239300,1010900,NA,NA,NA,NA,NA,483300
1990,30,10,NORTHWEST,59000,NA,NA,NA,1000,NA,NA,NA,NA,10500,NA,NA,4330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46000
1990,30,20,NORTH CENTRAL,788000,1600,NA,NA,1500,NA,NA,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2484800
1990,30,30,NORTHEAST,208000,4600,NA,NA,14000,NA,NA,NA,NA,57000,NA,NA,NA,NA,NA,NA,NA,NA,20920,NA,NA,NA,NA,1785000
1990,30,50,CENTRAL,307000,NA,NA,NA,1000,NA,NA,NA,NA,20000,NA,NA,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677000
1990,30,70,SOUTHWEST,82000,NA,NA,NA,NA,NA,NA,NA,NA,6500,NA,NA,3830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73200
1990,30,80,SOUTH CENTRAL,101000,5200,NA,NA,30500,NA,NA,NA,NA,14500,NA,NA,NA,NA,NA,NA,NA,NA,28680,NA,NA,NA,NA,347300
1990,30,90,SOUTHEAST,55000,2100,NA,NA,17000,NA,NA,NA,NA,21500,NA,NA,NA,NA,NA,NA,NA,NA,5600,NA,NA,NA,NA,331700
1990,30,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,31,10,NORTHWEST,11000,357400,NA,NA,248000,NA,NA,NA,NA,24000,NA,NA,NA,NA,NA,NA,12000,500,75100,NA,NA,NA,NA,853000
1990,31,20,NORTH,1600,NA,NA,NA,418000,NA,NA,NA,NA,32000,NA,NA,NA,NA,NA,NA,31000,29500,NA,NA,NA,NA,NA,15000
1990,31,30,NORTHEAST,5700,NA,NA,NA,1645000,NA,NA,NA,NA,234000,NA,NA,NA,NA,NA,NA,35000,669000,NA,NA,NA,NA,NA,8000
1990,31,50,CENTRAL,600,NA,NA,NA,1094000,NA,NA,NA,NA,20000,NA,NA,NA,NA,NA,NA,61000,125000,NA,NA,NA,NA,NA,73000
1990,31,60,EAST,400,NA,NA,NA,1935000,NA,NA,NA,NA,77000,NA,NA,NA,NA,NA,NA,458000,904000,NA,NA,NA,NA,NA,158000
1990,31,70,SOUTHWEST,4500,73500,NA,NA,720000,NA,NA,NA,NA,14000,NA,NA,NA,NA,NA,NA,97000,16000,NA,NA,NA,NA,NA,677000
1990,31,80,SOUTH,600,NA,NA,NA,840000,NA,NA,NA,NA,11000,NA,NA,NA,NA,NA,NA,202000,106000,NA,NA,NA,NA,NA,291000
1990,31,90,SOUTHEAST,600,NA,NA,NA,800000,NA,NA,NA,NA,38000,NA,NA,NA,NA,NA,NA,704000,550000,NA,NA,NA,NA,NA,375000
1990,31,98,"OTHER DISTRICTS, ALL COUNTIES",NA,70600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,32,10,NORTHWEST,9300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14800
1990,32,30,NORTHEAST,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800
1990,32,80,SOUTH,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400
1990,34,20,NORTH,NA,NA,NA,NA,50200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15600,NA,NA,NA,NA,NA,8900
1990,34,50,CENTRAL,2600,NA,NA,NA,25600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47100,NA,NA,NA,NA,NA,11800
1990,34,80,SOUTH,5000,NA,NA,NA,23800,NA,NA,NA,NA,NA,NA,NA,3400,NA,NA,NA,NA,46700,NA,NA,NA,1800,NA,14900
1990,34,98,"OTHER DISTRICTS, ALL COUNTIES",400,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,1100,NA,NA,NA,NA,600,NA,NA,NA,400,NA,400
1990,35,10,NORTHWEST,NA,NA,NA,NA,18700,NA,NA,NA,NA,NA,NA,NA,5300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9700
1990,35,30,NORTHEAST,NA,NA,NA,NA,51550,14500,NA,NA,NA,NA,NA,NA,6350,NA,NA,NA,135150,NA,1000,NA,NA,NA,NA,492400
1990,35,70,SOUTHWEST,NA,NA,NA,NA,3400,12550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,NA,NA,NA,NA,NA,NA,3300
1990,35,90,SOUTHEAST,NA,NA,NA,NA,11350,61250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2450,NA,NA,NA,NA,NA,NA,14600
1990,36,20,NORTHERN,NA,NA,NA,NA,86000,NA,NA,NA,NA,12900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000
1990,36,30,NORTHEAST,NA,NA,NA,NA,39900,NA,NA,NA,NA,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300
1990,36,40,WESTERN,NA,49200,NA,NA,398600,NA,NA,NA,NA,54100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119800
1990,36,50,CENTRAL,NA,3800,NA,NA,316700,NA,NA,NA,NA,39400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18600
1990,36,60,EASTERN,NA,NA,NA,NA,123500,NA,NA,NA,NA,9700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400
1990,36,70,SOUTHWEST,NA,NA,NA,NA,108600,NA,NA,NA,NA,27300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2100
1990,36,80,SOUTHERN,NA,1000,NA,NA,59600,NA,NA,NA,NA,9600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4500
1990,36,90,SOUTHEAST,NA,NA,NA,NA,74900,NA,NA,NA,NA,3400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600
1990,36,91,LONG ISLAND,NA,NA,NA,NA,2200,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700
1990,36,98,"OTHER DISTRICTS, ALL COUNTIES",NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,37,10,NORTHERN MOUNTAIN,1300,NA,NA,NA,35000,NA,NA,NA,NA,2100,NA,NA,190,NA,NA,NA,1500,12000,NA,NA,NA,30,NA,11000
1990,37,20,WESTERN MOUNTAIN,600,NA,NA,NA,28000,370,NA,NA,NA,800,NA,NA,900,NA,NA,NA,1200,5000,NA,NA,NA,200,NA,2000
1990,37,40,NORTHERN PIEDMONT,4700,NA,NA,NA,43000,30,NA,NA,NA,16100,NA,NA,160,NA,NA,NA,12800,58000,NA,NA,NA,400,NA,65000
